ID,County,Locality,Lat,Lon,Elev,Trap,StartDay,StartMonth,StartYear,EndDay,EndMonth,EndYear,Sex,Observer/Collector,Family,Genus,Species
PHPP17-1628,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,female,S. Johnson,Apidae,Anthophora,bomboides
PHPP17-1629,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,male,S. Johnson,Apidae,Anthophora,bomboides
PHPP17-163,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-1631,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,female,S. Johnson,Apidae,Anthophora,bomboides
PHPP17-1633,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,female,S. Johnson,Apidae,Bombus,insularis
PHPP17-1634,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,female,S. Johnson,Apidae,Bombus,rufocinctus
PHPP17-1635,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,female,S. Johnson,Apidae,Bombus,rufocinctus
PHPP17-1636,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,female,S. Johnson,Apidae,Bombus,rufocinctus
PHPP17-1637,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,female,S. Johnson,Apidae,Anthophora,bomboides
PHPP17-1638,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,female,S. Johnson,Apidae,Anthophora,bomboides
PHPP17-1639,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,male,S. Johnson,Apidae,Anthophora,bomboides
PHPP17-164,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-1640,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,male,S. Johnson,Apidae,Anthophora,bomboides
PHPP17-1642,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,male,S. Johnson,Apidae,Anthophora,bomboides
PHPP17-1644,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,female,S. Johnson,Apidae,Bombus,rufocinctus
PHPP17-1645,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,female,S. Johnson,Apidae,Bombus,rufocinctus
PHPP17-1646,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,female,S. Johnson,Apidae,Bombus,rufocinctus
PHPP17-1647,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,female,S. Johnson,Apidae,Bombus,bifarius
PHPP17-1648,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,female,S. Johnson,Apidae,Anthophora,bomboides
PHPP17-1649,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,female,S. Johnson,Apidae,Anthophora,bomboides
PHPP17-165,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-1650,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,female,S. Johnson,Apidae,Anthophora,bomboides
PHPP17-1651,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,male,S. Johnson,Apidae,Anthophora,bomboides
PHPP17-1652,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,female,S. Johnson,Halictidae,Agapostemon,texanus
PHPP17-1654,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,male,S. Johnson,Apidae,Anthophora,bomboides
PHPP17-1655,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,female,S. Johnson,Apidae,Bombus,rufocinctus
PHPP17-1656,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,25,v,2018,4,vi,2018,female,S. Johnson,Apidae,Bombus,rufocinctus
PHPP17-1657,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Bombus,insularis
PHPP17-1658,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Bombus,insularis
PHPP17-1659,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Halictidae,Lasioglossum,zonulum
PHPP17-166,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Colletidae,Hylaeus,
PHPP17-1660,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Anthophora,bomboides
PHPP17-1661,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Anthophora,bomboides
PHPP17-1662,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Bombus,rufocinctus
PHPP17-1663,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Anthophora,bomboides
PHPP17-1664,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Bombus,insularis
PHPP17-1665,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Bombus,rufocinctus
PHPP17-1666,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Bombus,ternarius
PHPP17-1667,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Bombus,rufocinctus
PHPP17-1668,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Bombus,rufocinctus
PHPP17-1669,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Bombus,rufocinctus
PHPP17-167,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Andrenidae,Pseudopanurgus,parvus
PHPP17-1670,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Megachilidae,Megachile,circumcincta
PHPP17-1671,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Megachilidae,Megachile,circumcincta
PHPP17-1672,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Anthophora,bomboides
PHPP17-1674,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Anthophora,bomboides
PHPP17-1675,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Bombus,nevadensis
PHPP17-1676,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Bombus,rufocinctus
PHPP17-1677,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Bombus,rufocinctus
PHPP17-1678,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Bombus,rufocinctus
PHPP17-1679,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Bombus,rufocinctus
PHPP17-168,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Colletidae,Hylaeus,
PHPP17-1680,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Bombus,rufocinctus
PHPP17-1681,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Halictidae,Lasioglossum,zonulum
PHPP17-1682,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Anthophora,bomboides
PHPP17-1683,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Anthophora,bomboides
PHPP17-1685,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Anthophora,bomboides
PHPP17-1686,City of Calgary,North Glenmore,50.9896,-114.1113,1082,vane trap,5,vi,2018,15,vi,2018,female,S. Johnson,Apidae,Bombus,rufocinctus
