Specimen_ID,County,Locality,Lat,Lon,Elev,StartDay,StartMonth,StartYear,EndDay,EndMonth,EndYear,Method,Collector,FlowerSpp,Family,Genus,Species,Sex,Caste
CPP-966,City of Calgary,Nose Hill Park,51.10819,-114.0854,1140,21,viii,2020,21,viii,2020,sweep net,M.Seal,Anemonastrum canadense,,,,,
CPP-967,City of Calgary,Nose Hill Park,51.10819,-114.0854,1140,21,viii,2020,21,viii,2020,sweep net,M.Seal,Anemonastrum canadense,,,,,
CPP-968,City of Calgary,Nose Hill Park,51.1,-114.0854,1140,21,viii,2020,21,viii,2020,sweep net,M.Seal,Anemonastrum canadense,,,,,
CPP-969,City of Calgary,Nose Hill Park,51.1,-114.0854,1140,21,viii,2020,21,viii,2020,sweep net,M.Seal,Anemonastrum canadense,,,,,
CPP-970,City of Calgary,Nose Hill Park,51.1,-114.0854,1140,21,viii,2020,21,viii,2020,sweep net,M.Seal,Anemonastrum canadense,,,,,
CPP-971,City of Calgary,Nose Hill Park,51.1,-114.0854,1140,21,viii,2020,21,viii,2020,sweep net,M.Seal,Anemonastrum canadense,,,,,
CPP-972,City of Calgary,Nose Hill Park,51.1,-114.0854,1140,21,viii,2020,21,viii,2020,sweep net,M.Seal,Anemonastrum canadense,,,,,
CPP-973,City of Calgary,Nose Hill Park,51.1,-114.0854,1140,21,viii,2020,21,viii,2020,sweep net,M.Seal,Anemonastrum canadense,,,,,
CPP-974,City of Calgary,Nose Hill Park,51.1,-114.08645,1140,21,viii,2020,21,viii,2020,sweep net,M.Seal,Geranium viscosissimum,,,,,
CPP-975,City of Calgary,Nose Hill Park,51.1,-114.08645,1140,21,viii,2020,21,viii,2020,sweep net,M.Seal,Geranium viscosissimum,,,,,
CPP-976,City of Calgary,Nose Hill Park,51.1,-114.08645,1140,21,viii,2020,21,viii,2020,sweep net,M.Seal,Geranium viscosissimum,,,,,
CPP-977,City of Calgary,Nose Hill Park,51.1,-114.08645,1140,21,viii,2020,21,viii,2020,sweep net,M.Seal,Geranium viscosissimum,,,,,
CPP-978,City of Calgary,Nose Hill Park,51.1,-114.08645,1140,21,viii,2020,21,viii,2020,sweep net,M.Seal,Geranium viscosissimum,Apidae,Bombus,centralis,male,drone
CPP-979,City of Calgary,Nose Hill Park,51.1,-114.08645,1140,21,viii,2020,21,viii,2020,sweep net,M.Seal,Geranium viscosissimum,,,,,
CPP-980,City of Calgary,Nose Hill Park,51.1,-114.08722,1150,21,viii,2020,21,viii,2020,sweep net,M.Seal,Dalea purpurea,Apidae,Bombus,huntii,female,worker
CPP-981,City of Calgary,Nose Hill Park,51.10928,-114.08722,1150,21,viii,2020,21,viii,2020,sweep net,M.Seal,Dalea purpurea,,,,,
CPP-982,City of Calgary,Nose Hill Park,51.10928,-114.08722,1150,21,viii,2020,21,viii,2020,sweep net,M.Seal,Dalea purpurea,,,,,
CPP-983,City of Calgary,Nose Hill Park,51.10926,-114.08722,1150,28,viii,2020,28,viii,2020,sweep net,M.Seal,Dalea purpurea,Apidae,Bombus,huntii,female,worker
CPP-984,City of Calgary,Nose Hill Park,51.10926,-114.08722,1150,28,viii,2020,28,viii,2020,sweep net,M.Seal,Dalea purpurea,,,,,
CPP-985,City of Calgary,Nose Hill Park,51.10845,-114.0908,1190,28,viii,2020,28,viii,2020,sweep net,M.Seal,Heterotheca villosa,,,,,
CPP-986,City of Calgary,Nose Hill Park,51.10845,-114.0908,1190,28,viii,2020,28,viii,2020,sweep net,M.Seal,Heterotheca villosa,,,,,
CPP-987,City of Calgary,Nose Hill Park,51.10848,-114.09117,1190,28,viii,2020,28,viii,2020,sweep net,M.Seal,Erigeron caespitosus,Apidae,Bombus,rufocinctus,female,worker
CPP-988,City of Calgary,Nose Hill Park,51.10848,-114.09117,1190,28,viii,2020,28,viii,2020,sweep net,M.Seal,Erigeron caespitosus,,,,,
CPP-989,City of Calgary,Nose Hill Park,51.10848,-114.09117,1190,28,viii,2020,28,viii,2020,sweep net,M.Seal,Erigeron caespitosus,,,,,
CPP-990,City of Calgary,Nose Hill Park,51.10848,-114.09117,1190,28,viii,2020,28,viii,2020,sweep net,M.Seal,Erigeron caespitosus,,,,,
CPP-991,City of Calgary,Nose Hill Park,51.10848,-114.09117,1190,28,viii,2020,28,viii,2020,sweep net,M.Seal,Erigeron caespitosus,,,,,
CPP-992,City of Calgary,Nose Hill Park,51.10848,-114.09117,1190,28,viii,2020,28,viii,2020,sweep net,M.Seal,Erigeron caespitosus,,,,,
CPP-993,City of Calgary,Nose Hill Park,51.10848,-114.09117,1190,28,viii,2020,28,viii,2020,sweep net,M.Seal,Erigeron caespitosus,,,,,
CPP-994,City of Calgary,Nose Hill Park,51.10848,-114.09117,1190,28,viii,2020,28,viii,2020,sweep net,M.Seal,Erigeron caespitosus,,,,,
CPP-995,City of Calgary,Nose Hill Park,51.10848,-114.09117,1190,28,viii,2020,28,viii,2020,sweep net,M.Seal,Erigeron caespitosus,,,,,
CPP-996,City of Calgary,Nose Hill Park,51.10848,-114.09117,1190,28,viii,2020,28,viii,2020,sweep net,M.Seal,Erigeron caespitosus,,,,,
CPP-997,City of Calgary,Nose Hill Park,51.10848,-114.09117,1190,28,viii,2020,28,viii,2020,sweep net,M.Seal,Erigeron caespitosus,,,,,
CPP-998,City of Calgary,Nose Hill Park,51.10848,-114.09117,1190,28,viii,2020,28,viii,2020,sweep net,M.Seal,Erigeron caespitosus,,,,,
CPP-999,City of Calgary,Nose Hill Park,51.10848,-114.09117,1190,28,viii,2020,28,viii,2020,sweep net,M.Seal,Erigeron caespitosus,,,,,
CPP-1000,City of Calgary,Nose Hill Park,51.10848,-114.09117,1190,28,viii,2020,28,viii,2020,sweep net,M.Seal,Erigeron caespitosus,,,,,
CPP-1001,City of Calgary,Canyon Meadows,50.92967,-114.05096,1040,30,viii,2020,30,viii,2020,sweep net,M.Seal,Helianthus petiolaris,,,,,
CPP-1002,City of Calgary,Canyon Meadows,50.92967,-114.05096,1040,30,viii,2020,30,viii,2020,sweep net,M.Seal,Helianthus petiolaris,Megachilidae,Megachile,perihirta,female,
CPP-1003,City of Calgary,Canyon Meadows,50.92967,-114.05096,1040,30,viii,2020,30,viii,2020,sweep net,M.Seal,Helianthus petiolaris,Apidae,Bombus,huntii,male,drone
CPP-1004,City of Calgary,Canyon Meadows,50.92962,-114.05089,1040,30,viii,2020,30,viii,2020,sweep net,M.Seal,Heterotheca villosa,Apidae,Bombus,rufocinctus,male,drone
CPP-1005,City of Calgary,Canyon Meadows,50.92962,-114.05089,1040,30,viii,2020,30,viii,2020,sweep net,M.Seal,Heterotheca villosa,Halictidae,Agapostemon,texanus,male,
CPP-1006,City of Calgary,Canyon Meadows,50.92962,-114.05089,1040,30,viii,2020,30,viii,2020,sweep net,M.Seal,Heterotheca villosa,Halictidae,Agapostemon,texanus,male,
CPP-1007,City of Calgary,Canyon Meadows,50.92962,-114.05089,1040,30,viii,2020,30,viii,2020,sweep net,M.Seal,Heterotheca villosa,,,,,
CPP-1008,City of Calgary,Canyon Meadows,50.92962,-114.05089,1040,30,viii,2020,30,viii,2020,sweep net,M.Seal,Heterotheca villosa,,,,,
CPP-1009,City of Calgary,Canyon Meadows,50.92962,-114.05089,1040,30,viii,2020,30,viii,2020,sweep net,M.Seal,Heterotheca villosa,Apidae,Melissodes,confusus,female,
CPP-1010,City of Calgary,Canyon Meadows,50.92962,-114.05089,1040,30,viii,2020,30,viii,2020,sweep net,M.Seal,Heterotheca villosa,Apidae,Bombus,rufocinctus,male,drone
CPP-1011,City of Calgary,Canyon Meadows,50.92962,-114.05089,1040,30,viii,2020,30,viii,2020,sweep net,M.Seal,Heterotheca villosa,,,,,
CPP-1012,City of Calgary,Canyon Meadows,50.92962,-114.05089,1040,30,viii,2020,30,viii,2020,sweep net,M.Seal,Heterotheca villosa,,,,,
CPP-1013,City of Calgary,Canyon Meadows,50.92962,-114.05064,1040,31,viii,2020,31,viii,2020,sweep net,M.Seal,Helianthus petiolaris,Apidae,Melissodes,confusus,female,
CPP-1014,City of Calgary,Canyon Meadows,50.92962,-114.05064,1040,31,viii,2020,31,viii,2020,sweep net,M.Seal,Helianthus petiolaris,,,,,
CPP-1015,City of Calgary,Canyon Meadows,50.92962,-114.05064,1040,31,viii,2020,31,viii,2020,sweep net,M.Seal,Helianthus petiolaris,Apidae,Bombus,rufocinctus,female,queen
CPP-1016,City of Calgary,Canyon Meadows,50.92957,-114.0509,1040,31,viii,2020,31,viii,2020,sweep net,M.Seal,Heterotheca villosa,Apidae,Bombus,rufocinctus,male,drone
CPP-1017,City of Calgary,Canyon Meadows,50.92957,-114.0509,1040,31,viii,2020,31,viii,2020,sweep net,M.Seal,Heterotheca villosa,Apidae,Bombus,rufocinctus,female,worker
CPP-1018,City of Calgary,Canyon Meadows,50.92957,-114.0509,1040,31,viii,2020,31,viii,2020,sweep net,M.Seal,Heterotheca villosa,Apidae,Melissodes,confusus,female,
CPP-1019,City of Calgary,Canyon Meadows,50.92957,-114.0509,1040,31,viii,2020,31,viii,2020,sweep net,M.Seal,Heterotheca villosa,Apidae,Bombus,rufocinctus,male,drone
CPP-1020,City of Calgary,Canyon Meadows,50.9296,-114.05069,1040,8,ix,2020,8,ix,2020,sweep net,M.Seal,Ratibida columnifera,Apidae,Bombus,rufocinctus,female,worker
CPP-1021,City of Calgary,Canyon Meadows,50.9296,-114.05069,1040,8,ix,2020,8,ix,2020,sweep net,M.Seal,Ratibida columnifera,,,,,
CPP-1022,City of Calgary,Canyon Meadows,50.9296,-114.05069,1040,8,ix,2020,8,ix,2020,sweep net,M.Seal,Ratibida columnifera,Apidae,Bombus,rufocinctus,male,drone
CPP-1023,City of Calgary,Canyon Meadows,50.9296,-114.05069,1040,8,ix,2020,8,ix,2020,sweep net,M.Seal,Ratibida columnifera,,,,,
CPP-1024,City of Calgary,Canyon Meadows,50.9296,-114.05069,1040,8,ix,2020,8,ix,2020,sweep net,M.Seal,Ratibida columnifera,,,,,
CPP-1025,City of Calgary,Canyon Meadows,50.92972,-114.05081,1040,8,ix,2020,8,ix,2020,sweep net,M.Seal,Heterotheca villosa,Halictidae,Agapostemon,texanus,male,
CPP-1026,City of Calgary,Canyon Meadows,50.92972,-114.05081,1040,8,ix,2020,8,ix,2020,sweep net,M.Seal,Heterotheca villosa,Apidae,Bombus,huntii,male,drone
CPP-1027,City of Calgary,Canyon Meadows,50.92972,-114.05081,1040,8,ix,2020,8,ix,2020,sweep net,M.Seal,Heterotheca villosa,Halictidae,Agapostemon,texanus,male,
CPP-1028,City of Calgary,Canyon Meadows,50.92972,-114.05081,1040,8,ix,2020,8,ix,2020,sweep net,M.Seal,Heterotheca villosa,Apidae,Bombus,rufocinctus,male,drone
CPP-1029,City of Calgary,Canyon Meadows,50.92972,-114.05081,1040,8,ix,2020,8,ix,2020,sweep net,M.Seal,Heterotheca villosa,,,,,
CPP-1030,City of Calgary,Canyon Meadows,50.92972,-114.05081,1040,8,ix,2020,8,ix,2020,sweep net,M.Seal,Heterotheca villosa,Apidae,Bombus,huntii,male,drone
CPP-1031,City of Calgary,Canyon Meadows,50.92972,-114.05081,1040,8,ix,2020,8,ix,2020,sweep net,M.Seal,Heterotheca villosa,,,,,
CPP-1032,City of Calgary,Canyon Meadows,50.92972,-114.05081,1040,8,ix,2020,8,ix,2020,sweep net,M.Seal,Heterotheca villosa,,,,,
CPP-1033,City of Calgary,Canyon Meadows,50.92972,-114.05081,1040,8,ix,2020,8,ix,2020,sweep net,M.Seal,Heterotheca villosa,,,,,
CPP-1034,City of Calgary,Canyon Meadows,50.9296,-114.05066,1040,8,ix,2020,8,ix,2020,sweep net,M.Seal,Helianthus petiolaris,Apidae,Bombus,huntii,male,drone
CPP-1035,City of Calgary,12 Mile Coulee,51.11787,-114.23725,1160,9,ix,2020,9,ix,2020,sweep net,M.Seal,Gaillardia aristata,Apidae,Bombus,rufocinctus,female,worker
CPP-1036,City of Calgary,Bowmont Park,51.083959,-114.1645547,1062,17,vii,2020,17,vii,2020,sweep net,M.Johnson,Symphoricarpos occidentalis,Apidae,Bombus,perplexus,male,drone
CPP-1037,City of Calgary,Bowmont Park,51.083959,-114.1645547,1062,17,vii,2020,17,vii,2020,sweep net,M.Johnson,Symphoricarpos occidentalis,Apidae,Bombus,cryptarum,female,worker
CPP-1038,City of Calgary,Bowmont Park,51.083959,-114.1645547,1062,17,vii,2020,17,vii,2020,sweep net,M.Johnson,Symphoricarpos occidentalis,,,,,
CPP-1039,City of Calgary,Bowmont Park,51.083959,-114.1645547,1062,17,vii,2020,17,vii,2020,sweep net,M.Johnson,Symphoricarpos occidentalis,Halictidae,Lasioglossum,Dialictus sp. 12,female,
CPP-1040,City of Calgary,Bowmont Park,51.083959,-114.1645547,1062,17,vii,2020,17,vii,2020,sweep net,M.Johnson,Symphoricarpos occidentalis,,,,,
CPP-1041,City of Calgary,Bowmont Park,51.083959,-114.1645547,1062,17,vii,2020,17,vii,2020,sweep net,M.Johnson,Symphoricarpos occidentalis,Apidae,Bombus,cryptarum,female,worker
CPP-1042,City of Calgary,Bowmont Park,51.083959,-114.1645547,1062,17,vii,2020,17,vii,2020,sweep net,M.Johnson,Symphoricarpos occidentalis,Apidae,Bombus,perplexus,female,worker
CPP-1043,City of Calgary,Bowmont Park,51.083959,-114.1645547,1062,17,vii,2020,17,vii,2020,sweep net,M.Johnson,Symphoricarpos occidentalis,,,,,
CPP-1044,City of Calgary,Bowmont Park,51.083959,-114.1645547,1062,17,vii,2020,17,vii,2020,sweep net,M.Johnson,Symphoricarpos occidentalis,Apidae,Bombus,perplexus,female,worker
CPP-1045,City of Calgary,Nose Hill Park,51.0992034,-114.112965,1184,18,vii,2020,18,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,Apidae,Bombus,huntii,female,worker
CPP-1046,City of Calgary,Nose Hill Park,51.0992034,-114.112965,1184,18,vii,2020,18,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,Apidae,Bombus,rufocinctus,female,worker
CPP-1047,City of Calgary,Nose Hill Park,51.0992034,-114.112965,1184,18,vii,2020,18,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,Apidae,Bombus,cryptarum,female,worker
CPP-1048,City of Calgary,Nose Hill Park,51.0992034,-114.112965,1184,18,vii,2020,18,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,Apidae,Bombus,cryptarum,female,worker
CPP-1049,City of Calgary,Nose Hill Park,51.0992034,-114.112965,1184,18,vii,2020,18,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,Apidae,Bombus,cryptarum,female,worker
CPP-1050,City of Calgary,Nose Hill Park,51.0992034,-114.112965,1184,18,vii,2020,18,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,Apidae,Bombus,centralis,female,worker
CPP-1051,City of Calgary,Nose Hill Park,51.0992034,-114.112965,1184,18,vii,2020,18,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,Apidae,Bombus,rufocinctus,female,worker
CPP-1052,City of Calgary,Nose Hill Park,51.0992034,-114.112965,1184,18,vii,2020,18,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,Apidae,Bombus,rufocinctus,female,worker
CPP-1053,City of Calgary,Nose Hill Park,51.0992034,-114.112965,1184,18,vii,2020,18,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,Apidae,Bombus,cryptarum,female,worker
CPP-1054,City of Calgary,Nose Hill Park,51.099542,-114.112965,1184,18,vii,2020,18,vii,2020,sweep net,M.Johnson,Rosa arkansana,Apidae,Bombus,cryptarum,female,worker
CPP-1055,City of Calgary,Nose Hill Park,51.099542,-114.112965,1184,18,vii,2020,18,vii,2020,sweep net,M.Johnson,Rosa arkansana,Apidae,Apis,mellifera,female,worker
CPP-1056,City of Calgary,Nose Hill Park,51.099542,-114.112965,1184,18,vii,2020,18,vii,2020,sweep net,M.Johnson,Rosa arkansana,Apidae,Bombus,cryptarum,female,worker
CPP-1057,City of Calgary,Nose Hill Park,51.099542,-114.112965,1184,18,vii,2020,18,vii,2020,sweep net,M.Johnson,Rosa arkansana,Apidae,Apis,mellifera,female,worker
CPP-1058,City of Calgary,Nose Hill Park,51.099542,-114.112965,1184,18,vii,2020,18,vii,2020,sweep net,M.Johnson,Rosa arkansana,Apidae,Bombus,cryptarum,female,worker
CPP-1059,City of Calgary,Nose Hill Park,51.099542,-114.112965,1184,18,vii,2020,18,vii,2020,sweep net,M.Johnson,Rosa arkansana,Apidae,Bombus,cryptarum,female,worker
CPP-1060,City of Calgary,Nose Hill Park,51.099542,-114.112965,1184,18,vii,2020,18,vii,2020,sweep net,M.Johnson,Rosa arkansana,Apidae,Bombus,cryptarum,female,worker
CPP-1061,City of Calgary,Nose Hill Park,51.099542,-114.112965,1184,18,vii,2020,18,vii,2020,sweep net,M.Johnson,Rosa arkansana,Apidae,Bombus,centralis,female,worker
CPP-1062,City of Calgary,Nose Hill Park,51.1101093,-114.0959792,1200,18,vii,2020,18,vii,2020,sweep net,M.Johnson,Hedysarum boreale,Apidae,Bombus,centralis,female,worker
CPP-1063,City of Calgary,Nose Hill Park,51.1101093,-114.0959792,1200,18,vii,2020,18,vii,2020,sweep net,M.Johnson,Hedysarum boreale,Apidae,Apis,mellifera,female,worker
CPP-1064,City of Calgary,Nose Hill Park,51.1101093,-114.0959792,1200,18,vii,2020,18,vii,2020,sweep net,M.Johnson,Hedysarum boreale,Apidae,Bombus,perplexus,female,worker
CPP-1065,City of Calgary,Bowmont Park,51.08613,-114.17127,1038,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Solidago gigantea,Apidae,Bombus,perplexus,male,drone
CPP-1066,City of Calgary,Bowmont Park,51.08613,-114.17127,1038,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Solidago gigantea,Apidae,Apis,mellifera,female,worker
CPP-1067,City of Calgary,Bowmont Park,51.08613,-114.17127,1038,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Solidago gigantea,,,,,
CPP-1068,City of Calgary,Bowmont Park,51.08613,-114.17127,1038,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Solidago gigantea,Colletidae,Hylaeus,annulatus,male,
CPP-1069,City of Calgary,Bowmont Park,51.08613,-114.17127,1038,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Solidago gigantea,Apidae,Bombus,insularis,male,drone
CPP-1070,City of Calgary,Bowmont Park,51.08613,-114.17127,1038,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Solidago gigantea,Apidae,Bombus,rufocinctus,female,worker
CPP-1071,City of Calgary,Bowmont Park,51.08613,-114.17127,1038,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Solidago gigantea,Apidae,Bombus,insularis,male,drone
CPP-1072,City of Calgary,Bowmont Park,51.08613,-114.17127,1038,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Solidago gigantea,Apidae,Bombus,perplexus,male,drone
CPP-1073,City of Calgary,Bowmont Park,51.08613,-114.17127,1038,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Solidago gigantea,Apidae,Bombus,bifarius,male,drone
CPP-1075,City of Calgary,Bowmont Park,51.08613,-114.17127,1038,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Solidago gigantea,Apidae,Bombus,rufocinctus,male,drone
CPP-1076,City of Calgary,Bowmont Park,51.08613,-114.17127,1038,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Solidago gigantea,Apidae,Bombus,rufocinctus,male,drone
CPP-1078,City of Calgary,Bowmont Park,51.0911296,-114.180624,1040,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,Apidae,Bombus,huntii,female,worker
CPP-1079,City of Calgary,Bowmont Park,51.0911296,-114.180624,1040,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,Apidae,Anthophora,terminalis,female,
CPP-1080,City of Calgary,Bowmont Park,51.0911296,-114.180624,1040,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,Halictidae,Lasioglossum,Dialictus sp. 12,female,
CPP-1081,City of Calgary,Bowmont Park,51.0911296,-114.180624,1040,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,,,,,
CPP-1082,City of Calgary,Bowmont Park,51.0911296,-114.180624,1040,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,Colletidae,Hylaeus,sp. 1,female,
CPP-1083,City of Calgary,Bowmont Park,51.0911296,-114.180624,1040,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,Colletidae,Hylaeus,sp. 3,female,
CPP-1084,City of Calgary,Bowmont Park,51.0911296,-114.180624,1040,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,Apidae,Bombus,rufocinctus,female,worker
CPP-1085,City of Calgary,Bowmont Park,51.0911296,-114.180624,1040,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,,,,,
CPP-1086,City of Calgary,Bowmont Park,51.0911296,-114.180624,1040,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,,,,,
CPP-1087,City of Calgary,Bowmont Park,51.0911296,-114.180624,1040,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,,,,,
CPP-1088,City of Calgary,Bowmont Park,51.0911296,-114.180624,1040,28,vii,2020,28,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,Apidae,Bombus,bifarius,female,worker
CPP-1089,City of Calgary,Nose Hill Park,51.11107,-114.08664,1143,1,viii,2020,1,viii,2020,sweep net,M.Johnson,Dalea purpurea,Apidae,Bombus,rufocinctus,female,worker
CPP-1090,City of Calgary,Nose Hill Park,51.11107,-114.08664,1143,1,viii,2020,1,viii,2020,sweep net,M.Johnson,Dalea purpurea,Apidae,Bombus,rufocinctus,female,worker
CPP-1091,City of Calgary,Nose Hill Park,51.11107,-114.08664,1143,1,viii,2020,1,viii,2020,sweep net,M.Johnson,Dalea purpurea,Apidae,Bombus,rufocinctus,female,worker
CPP-1092,City of Calgary,Bow River Pathway,51.05351,-114.06535,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Apis,mellifera,female,worker
CPP-1093,City of Calgary,Bow River Pathway,51.05351,-114.06535,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Megachilidae,Megachile,perihirta,female,
CPP-1094,City of Calgary,Bow River Pathway,51.05351,-114.06535,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,centralis,male,drone
CPP-1095,City of Calgary,Bow River Pathway,51.05351,-114.06535,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,,,,,
CPP-1096,City of Calgary,Bow River Pathway,51.05351,-114.06535,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,,,,,
CPP-1097,City of Calgary,Bow River Pathway,51.05351,-114.06535,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,centralis,male,drone
CPP-1098,City of Calgary,Bow River Pathway,51.05351,-114.06535,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,perplexus,female,worker
CPP-1099,City of Calgary,Bow River Pathway,51.05351,-114.06535,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,perplexus,female,worker
CPP-1100,City of Calgary,Bow River Pathway,51.05351,-114.06535,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,,,,,
CPP-1101,City of Calgary,Bow River Pathway,51.05351,-114.06535,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,centralis,male,drone
CPP-1102,City of Calgary,Bow River Pathway,51.05351,-114.06535,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,centralis,male,drone
CPP-1103,City of Calgary,Bow River Pathway,51.05351,-114.06535,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,perplexus,female,worker
CPP-1104,City of Calgary,Bow River Pathway,51.05351,-114.06535,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,centralis,male,drone
CPP-1105,City of Calgary,Bow River Pathway,51.05351,-114.06535,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,perplexus,male,drone
CPP-1106,City of Calgary,Bow River Pathway,51.05351,-114.06535,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Apis,mellifera,female,worker
CPP-1107,City of Calgary,Bow River Pathway,51.05351,-114.06535,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Apis,mellifera,female,worker
CPP-1108,City of Calgary,Bow River Pathway,51.05351,-114.06535,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,perplexus,female,worker
CPP-1109,City of Calgary,Bow River Pathway,51.05351,-114.06535,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,centralis,male,drone
CPP-1110,City of Calgary,Bow River Pathway,51.05351,-114.06535,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,perplexus,male,drone
CPP-1111,City of Calgary,Bow River Pathway,51.05351,-114.06535,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,centralis,male,drone
CPP-1112,City of Calgary,Bow River Pathway,51.04792,-114.10791,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,perplexus,male,drone
CPP-1113,City of Calgary,Bow River Pathway,51.04792,-114.10791,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Apis,mellifera,female,worker
CPP-1114,City of Calgary,Bow River Pathway,51.04792,-114.10791,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,centralis,female,worker
CPP-1115,City of Calgary,Bow River Pathway,51.04792,-114.10791,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,cryptarum,male,drone
CPP-1116,City of Calgary,Bow River Pathway,51.04792,-114.10791,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,cryptarum,male,drone
CPP-1117,City of Calgary,Bow River Pathway,51.04792,-114.10791,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,cryptarum,male,drone
CPP-1118,City of Calgary,Bow River Pathway,51.04792,-114.10791,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,cryptarum,male,drone
CPP-1119,City of Calgary,Bow River Pathway,51.04792,-114.10791,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,cryptarum,male,drone
CPP-1120,City of Calgary,Bow River Pathway,51.04792,-114.10791,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,cryptarum,male,drone
CPP-1121,City of Calgary,Bow River Pathway,51.04792,-114.10791,1030,6,viii,2020,6,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Apidae,Bombus,centralis,male,drone
